time	V(out)
Step Information: Cx=10f  (Run: 1/11)
6.564822131862757e-004	2.012472e+000
6.565142207891700e-004	2.012488e+000
6.565807673692062e-004	2.012502e+000
6.566419338351273e-004	2.012502e+000
6.566770022327416e-004	2.012500e+000
6.567451604720555e-004	2.012495e+000
6.568034711741691e-004	2.012490e+000
6.568760882456393e-004	2.012485e+000
6.569423639605557e-004	2.012480e+000
6.570612914121979e-004	2.012472e+000
6.571835101440638e-004	2.012465e+000
6.574279476077957e-004	2.012451e+000
6.575396319841067e-004	2.012446e+000
6.576477185083419e-004	2.012442e+000
6.577610512718595e-004	2.012439e+000
6.578811409155378e-004	2.012435e+000
6.581213202028947e-004	2.012431e+000
6.583829840206967e-004	2.012428e+000
6.587423638216497e-004	2.012425e+000
6.595251683697317e-004	2.012423e+000
6.608117054361606e-004	2.012422e+000
6.619308917231586e-004	2.012422e+000
6.630844487171519e-004	2.012422e+000
6.653915627051383e-004	2.012422e+000
6.674715299193091e-004	2.012422e+000
6.700402070194409e-004	2.012423e+000
6.722529547846900e-004	2.012425e+000
6.741250407833776e-004	2.012427e+000
6.761622547019510e-004	2.012426e+000
6.767240390355142e-004	2.012411e+000
6.769899842451726e-004	2.012393e+000
6.771391405059529e-004	2.012381e+000
6.773041468994123e-004	2.012362e+000
6.774033820100213e-004	2.012346e+000
6.774846689604297e-004	2.012332e+000
6.775689333887946e-004	2.012316e+000
6.776740010259904e-004	2.012295e+000
6.777764365186723e-004	2.012275e+000
6.778898061438378e-004	2.012253e+000
6.780736066879818e-004	2.012227e+000
6.782643865132474e-004	2.012216e+000
6.784493831568161e-004	2.012226e+000
6.786394445392406e-004	2.012255e+000
6.787867680527486e-004	2.012282e+000
6.789762987568828e-004	2.012316e+000
6.792093218863213e-004	2.012350e+000
6.794447794797166e-004	2.012374e+000
6.798027295414279e-004	2.012394e+000
6.800138042300404e-004	2.012401e+000
6.804416301985236e-004	2.012406e+000
6.811654987647159e-004	2.012408e+000
6.818898130543879e-004	2.012409e+000
6.830101990351262e-004	2.012410e+000
6.840227303398914e-004	2.012410e+000
6.850958599944807e-004	2.012411e+000
6.862972998053518e-004	2.012411e+000
6.874598534755758e-004	2.012411e+000
6.885546079983248e-004	2.012410e+000
6.895950104392894e-004	2.012410e+000
6.905717605686820e-004	2.012409e+000
6.924853075523106e-004	2.012408e+000
6.935203143785299e-004	2.012408e+000
6.947546535314515e-004	2.012407e+000
6.964125139031910e-004	2.012406e+000
6.976666702404851e-004	2.012405e+000
6.980901460510718e-004	2.012404e+000
6.989370976722452e-004	2.012404e+000
6.991215242273387e-004	2.012404e+000
6.992129998384414e-004	2.012483e+000
6.992309161562827e-004	2.012614e+000
6.992373046614072e-004	2.012712e+000
6.992413146465936e-004	2.012774e+000
6.992453852684812e-004	2.012823e+000
6.992509987588330e-004	2.012876e+000
6.992565604600491e-004	2.012916e+000
6.992640175152748e-004	2.012951e+000
6.992723823078253e-004	2.012974e+000
6.992816342156700e-004	2.012983e+000
6.992922369370829e-004	2.012976e+000
6.993044863149318e-004	2.012951e+000
6.993191885426722e-004	2.012904e+000
6.993363105207726e-004	2.012835e+000
6.993531642554430e-004	2.012762e+000
6.993694359079024e-004	2.012692e+000
6.993872876603048e-004	2.012624e+000
6.994284537788540e-004	2.012504e+000
6.994715647428239e-004	2.012430e+000
6.995245920594768e-004	2.012390e+000
6.995647618455921e-004	2.012384e+000
6.996338911824419e-004	2.012393e+000
6.999838113884530e-004	2.012410e+000
7.007979462500175e-004	2.012408e+000
7.013346881705778e-004	2.012407e+000
7.023466739565928e-004	2.012406e+000
7.043706455286228e-004	2.012403e+000
7.083706455286228e-004	2.012400e+000
7.123706455286228e-004	2.012398e+000
7.163706455286228e-004	2.012397e+000
7.203706455286228e-004	2.012397e+000
7.222659775571898e-004	2.012397e+000
7.240646220708405e-004	2.012397e+000
7.261519990782168e-004	2.012398e+000
7.283751895717088e-004	2.012399e+000
7.312715835870337e-004	2.012400e+000
7.352715835870336e-004	2.012403e+000
7.392715835870337e-004	2.012405e+000
7.432715835870337e-004	2.012408e+000
7.472715835870337e-004	2.012411e+000
7.512715835870337e-004	2.012414e+000
7.552715835870337e-004	2.012416e+000
7.562737088289668e-004	2.012437e+000
7.564854362536555e-004	2.012465e+000
7.567129794837839e-004	2.012505e+000
7.567612080910741e-004	2.012505e+000
7.568765231818334e-004	2.012488e+000
7.569725576285458e-004	2.012479e+000
7.570259890113156e-004	2.012475e+000
7.571133024379431e-004	2.012470e+000
7.571761919320305e-004	2.012466e+000
7.572670088972041e-004	2.012461e+000
7.573524643155718e-004	2.012456e+000
7.574437158671494e-004	2.012452e+000
7.576262189703045e-004	2.012445e+000
7.578431129284049e-004	2.012438e+000
7.580635400437125e-004	2.012434e+000
7.583278326321059e-004	2.012430e+000
7.586177943098841e-004	2.012428e+000
7.594600657558396e-004	2.012425e+000
7.607481507445259e-004	2.012424e+000
7.615890458070384e-004	2.012424e+000
7.632708359320634e-004	2.012424e+000
7.649590944573558e-004	2.012424e+000
7.676433685915787e-004	2.012424e+000
7.704245344093281e-004	2.012425e+000
7.728616030052378e-004	2.012427e+000
7.744859996777327e-004	2.012430e+000
7.753992557325206e-004	2.012431e+000
7.760146220520120e-004	2.012429e+000
7.763424642180643e-004	2.012425e+000
7.766636359353383e-004	2.012416e+000
7.769999707063432e-004	2.012396e+000
7.772531551200121e-004	2.012369e+000
7.775052961136257e-004	2.012329e+000
7.777828573757059e-004	2.012276e+000
7.780210809365324e-004	2.012235e+000
7.782186277297904e-004	2.012218e+000
7.784268860684016e-004	2.012225e+000
7.786214181155807e-004	2.012251e+000
7.788469348285953e-004	2.012294e+000
7.790075043824082e-004	2.012323e+000
7.791887335711126e-004	2.012349e+000
7.795248716325474e-004	2.012381e+000
7.797939772554999e-004	2.012396e+000
7.800674816313868e-004	2.012403e+000
7.808110632342485e-004	2.012409e+000
7.813838213970520e-004	2.012411e+000
7.825823817110825e-004	2.012412e+000
7.839287763734931e-004	2.012412e+000
7.851886856437182e-004	2.012413e+000
7.861894624063203e-004	2.012413e+000
7.879798118949961e-004	2.012412e+000
7.915605108723475e-004	2.012411e+000
7.955605108723475e-004	2.012408e+000
7.978417605633005e-004	2.012406e+000
7.985627291125325e-004	2.012406e+000
7.989307364865912e-004	2.012406e+000
7.992427205200988e-004	2.012406e+000
7.992480915557310e-004	2.012413e+000
7.992522054933780e-004	2.012446e+000
7.992577558276368e-004	2.012541e+000
7.992609207923535e-004	2.012607e+000
7.992651305348175e-004	2.012688e+000
7.992695040116919e-004	2.012758e+000
7.992742025168543e-004	2.012818e+000
7.992794148643274e-004	2.012870e+000
7.992859983184743e-004	2.012918e+000
7.992935451999339e-004	2.012956e+000
7.993017381155391e-004	2.012979e+000
7.993110161799229e-004	2.012989e+000
7.993214909918750e-004	2.012983e+000
7.993339215414892e-004	2.012958e+000
7.993484341998228e-004	2.012912e+000
7.993651870093572e-004	2.012845e+000
7.993817356091913e-004	2.012772e+000
7.993977813235103e-004	2.012702e+000
7.994154724036502e-004	2.012633e+000
7.994557797735729e-004	2.012513e+000
7.994987520806593e-004	2.012436e+000
7.995532151143869e-004	2.012392e+000
7.995910910047270e-004	2.012386e+000
7.996600507913901e-004	2.012394e+000
8.000594126439943e-004	2.012412e+000
8.006732513621929e-004	2.012410e+000
8.010757248568896e-004	2.012409e+000
8.018806718462831e-004	2.012408e+000
8.034905658250700e-004	2.012406e+000
8.057773516825743e-004	2.012403e+000
8.097773516825743e-004	2.012401e+000
8.137773516825742e-004	2.012399e+000
8.177773516825742e-004	2.012398e+000
8.212883931486404e-004	2.012399e+000
8.228508371839469e-004	2.012399e+000
8.244835998831392e-004	2.012399e+000
8.263080067180162e-004	2.012400e+000
8.286289267265914e-004	2.012401e+000
8.310118641088911e-004	2.012402e+000
8.350118641088911e-004	2.012404e+000
8.390118641088911e-004	2.012407e+000
8.430118641088912e-004	2.012410e+000
8.470118641088912e-004	2.012413e+000
8.510118641088912e-004	2.012415e+000
8.550118641088911e-004	2.012417e+000
8.560143596432316e-004	2.012420e+000
8.563778725395369e-004	2.012439e+000
8.564624983885475e-004	2.012464e+000
8.564919554746640e-004	2.012479e+000
8.565233508515640e-004	2.012494e+000
8.565893872665160e-004	2.012506e+000
8.566469952716018e-004	2.012506e+000
8.567455670041214e-004	2.012498e+000
8.568006415256933e-004	2.012494e+000
8.568614904286819e-004	2.012489e+000
8.569269306162070e-004	2.012485e+000
8.570265904570394e-004	2.012478e+000
8.571334098302601e-004	2.012471e+000
8.573470485767013e-004	2.012459e+000
8.574723744343957e-004	2.012452e+000
8.575886237989970e-004	2.012448e+000
8.577148730725216e-004	2.012443e+000
8.578425367976976e-004	2.012440e+000
8.580978642480496e-004	2.012435e+000
8.583969916243465e-004	2.012431e+000
8.587481026956939e-004	2.012429e+000
8.595123341992957e-004	2.012427e+000
8.607357871449077e-004	2.012426e+000
8.620122218896730e-004	2.012426e+000
8.631687372741409e-004	2.012426e+000
8.654817680430768e-004	2.012426e+000
8.676412542398959e-004	2.012426e+000
8.702136801902223e-004	2.012427e+000
8.724127434079925e-004	2.012429e+000
8.741928059832487e-004	2.012430e+000
8.761997635384740e-004	2.012429e+000
8.767772584298819e-004	2.012412e+000
8.770456363340431e-004	2.012392e+000
8.772010384261819e-004	2.012378e+000
8.773708430295496e-004	2.012356e+000
8.774776597790212e-004	2.012337e+000
8.775626323145539e-004	2.012321e+000
8.776510359154446e-004	2.012304e+000
8.777754390045964e-004	2.012279e+000
8.778972480409419e-004	2.012255e+000
8.780223484591156e-004	2.012235e+000
8.781942285999037e-004	2.012221e+000
8.783743532464172e-004	2.012223e+000
8.785476004704991e-004	2.012242e+000
8.787506153010485e-004	2.012277e+000
8.789192475739601e-004	2.012309e+000
8.791104264894888e-004	2.012341e+000
8.793132878347698e-004	2.012366e+000
8.795229850411802e-004	2.012384e+000
8.797924809677642e-004	2.012398e+000
8.799717994355759e-004	2.012403e+000
8.806839779228342e-004	2.012411e+000
8.810027820261575e-004	2.012412e+000
8.817160744765314e-004	2.012413e+000
8.827456136237641e-004	2.012414e+000
8.840728047504130e-004	2.012414e+000
8.854979887555165e-004	2.012414e+000
8.870558741139754e-004	2.012414e+000
8.879997575025465e-004	2.012414e+000
8.892250061435086e-004	2.012414e+000
8.911529850711681e-004	2.012413e+000
8.946441229861926e-004	2.012410e+000
8.986441229861926e-004	2.012408e+000
8.991473092443380e-004	2.012552e+000
8.993500958726589e-004	2.012751e+000
8.993970167834489e-004	2.012731e+000
8.994215064922471e-004	2.012663e+000
8.994319700315079e-004	2.012632e+000
8.994397275485036e-004	2.012609e+000
8.994464645707862e-004	2.012589e+000
8.994535800949660e-004	2.012569e+000
8.994623659915949e-004	2.012546e+000
8.994745450374092e-004	2.012518e+000
8.995434147038570e-004	2.012420e+000
8.995947261682865e-004	2.012398e+000
8.996597367091154e-004	2.012396e+000
8.997700642853052e-004	2.012409e+000
9.001524465353197e-004	2.012413e+000
9.010618710229682e-004	2.012411e+000
9.016506565201154e-004	2.012410e+000
9.028282275144099e-004	2.012408e+000
9.051833695029990e-004	2.012406e+000
9.091833695029991e-004	2.012403e+000
9.131833695029991e-004	2.012401e+000
9.171833695029991e-004	2.012400e+000
9.211833695029991e-004	2.012400e+000
9.227201329673715e-004	2.012401e+000
9.246269961087048e-004	2.012401e+000
9.263613399112286e-004	2.012402e+000
9.287156523764690e-004	2.012403e+000
9.314364025776675e-004	2.012404e+000
9.354364025776675e-004	2.012406e+000
9.394364025776675e-004	2.012409e+000
9.434364025776675e-004	2.012412e+000
9.474364025776676e-004	2.012414e+000
9.514364025776676e-004	2.012417e+000
9.554364025776675e-004	2.012424e+000
9.564362064193602e-004	2.012461e+000
9.566626074279095e-004	2.012499e+000
9.567676515181392e-004	2.012513e+000
9.568030211826552e-004	2.012509e+000
9.568767639247671e-004	2.012493e+000
9.569644660633335e-004	2.012483e+000
9.570839597339222e-004	2.012475e+000
9.571818834078734e-004	2.012470e+000
9.572583213221731e-004	2.012465e+000
9.573361149998152e-004	2.012461e+000
9.574917023550992e-004	2.012453e+000
9.576190983177829e-004	2.012448e+000
9.577434237903524e-004	2.012444e+000
9.579400271011448e-004	2.012439e+000
9.581526355894964e-004	2.012436e+000
9.584246684100361e-004	2.012433e+000
9.587688461972092e-004	2.012431e+000
9.596565876690335e-004	2.012429e+000
9.612359440250014e-004	2.012428e+000
9.622466381301028e-004	2.012427e+000
9.642680263403060e-004	2.012427e+000
9.665721006404277e-004	2.012428e+000
9.699294518718622e-004	2.012429e+000
9.724280536289581e-004	2.012430e+000
9.741074523335374e-004	2.012432e+000
9.761679626619556e-004	2.012432e+000
9.767367917082931e-004	2.012416e+000
9.769919775870456e-004	2.012398e+000
9.771273821297540e-004	2.012388e+000
9.772842949535535e-004	2.012372e+000
9.773653905450616e-004	2.012359e+000
9.774440872606259e-004	2.012346e+000
9.775171900230659e-004	2.012333e+000
9.775918510889713e-004	2.012318e+000
9.776677789357202e-004	2.012303e+000
9.777596520340712e-004	2.012284e+000
9.779433982307730e-004	2.012250e+000
9.781434061365074e-004	2.012225e+000
9.783317419496688e-004	2.012220e+000
9.785176201658062e-004	2.012237e+000
9.787207225556535e-004	2.012272e+000
9.788871506285983e-004	2.012304e+000
9.790978819892132e-004	2.012339e+000
9.792951065022368e-004	2.012365e+000
9.796241649341184e-004	2.012391e+000
9.799733721768730e-004	2.012405e+000
9.804207208415408e-004	2.012411e+000
9.810941675752487e-004	2.012414e+000
9.818111011527029e-004	2.012415e+000
9.825429952991030e-004	2.012415e+000
9.832947344717898e-004	2.012416e+000
9.846424783778308e-004	2.012416e+000
9.864240895885858e-004	2.012416e+000
9.878781669699602e-004	2.012416e+000
9.895056908110762e-004	2.012415e+000
9.912743921154151e-004	2.012414e+000
9.931218533395614e-004	2.012413e+000
9.949685980721109e-004	2.012412e+000
9.967321925955671e-004	2.012411e+000
9.983593855555873e-004	2.012409e+000
9.986649988318315e-004	2.012409e+000
9.992018394117262e-004	2.012421e+000
9.992806638114704e-004	2.012573e+000
9.993067953128971e-004	2.012804e+000
9.993197147425751e-004	2.012956e+000
9.993239380092947e-004	2.012975e+000
9.993262313615465e-004	2.012976e+000
9.993284107050137e-004	2.012980e+000
9.993307744341139e-004	2.012984e+000
9.993351717989998e-004	2.012988e+000
9.993439665287713e-004	2.012989e+000
9.993567189999647e-004	2.012973e+000
9.993708300612494e-004	2.012938e+000
9.993865000373370e-004	2.012882e+000
9.994036753529750e-004	2.012810e+000
9.994190259989620e-004	2.012743e+000
9.994348070675970e-004	2.012676e+000
9.994520407466099e-004	2.012612e+000
9.995118629588179e-004	2.012463e+000
9.995547306027072e-004	2.012412e+000
9.996024087084198e-004	2.012391e+000
9.996416752317274e-004	2.012390e+000
9.997222252539108e-004	2.012403e+000
9.999546600003555e-004	2.012417e+000
1.000000000000000e-003	2.012416e+000
Step Information: Cx=90f  (Run: 5/11)
0.000000000000000e+000	1.850817e+000
3.623059495001850e-007	1.850817e+000
1.086917848500555e-006	1.850816e+000
2.536141646501295e-006	1.850815e+000
5.434589242502775e-006	1.850813e+000
9.434589242502774e-006	1.850811e+000
1.343458924250278e-005	1.850810e+000
1.743458924250278e-005	1.850810e+000
2.143458924250277e-005	1.850810e+000
2.303267580701681e-005	1.850810e+000
2.454119199702824e-005	1.850811e+000
2.632942964065204e-005	1.850811e+000
2.866376388856221e-005	1.850812e+000
3.244549687105100e-005	1.850814e+000
3.644549687105100e-005	1.850816e+000
4.044549687105099e-005	1.850818e+000
4.435098673791087e-005	1.850820e+000
4.835098673791087e-005	1.850822e+000
5.235098673791087e-005	1.850824e+000
5.635098673791087e-005	1.850826e+000
5.796234116573985e-005	1.850827e+000
5.854344650024832e-005	1.850827e+000
5.870712248253707e-005	1.850827e+000
5.879121556275052e-005	1.850828e+000
5.888364174489513e-005	1.850828e+000
5.892100227117557e-005	1.850830e+000
5.895257267705985e-005	1.850835e+000
5.897621868702963e-005	1.850842e+000
5.900275094305515e-005	1.850853e+000
5.906307780330344e-005	1.850876e+000
5.917675536200807e-005	1.850890e+000
5.926465780369032e-005	1.850888e+000
5.937573161420594e-005	1.850884e+000
5.943477352873213e-005	1.850882e+000
5.954584038003408e-005	1.850879e+000
5.969295490840818e-005	1.850875e+000
5.985854851362244e-005	1.850870e+000
6.004977471089900e-005	1.850864e+000
6.016344369545118e-005	1.850861e+000
6.029720765381761e-005	1.850857e+000
6.056473557055047e-005	1.850852e+000
6.109979140401619e-005	1.850844e+000
6.175082211163842e-005	1.850839e+000
6.218323423522954e-005	1.850838e+000
6.331126419076123e-005	1.850835e+000
6.490561185267766e-005	1.850834e+000
6.658647717500071e-005	1.850834e+000
6.813432109382680e-005	1.850834e+000
7.048957718358826e-005	1.850834e+000
7.293359038160312e-005	1.850833e+000
7.390423552002306e-005	1.850829e+000
7.459848441690291e-005	1.850820e+000
7.539783128331928e-005	1.850796e+000
7.585708424688017e-005	1.850773e+000
7.631910800481577e-005	1.850747e+000
7.674388946568914e-005	1.850732e+000
7.702192397881297e-005	1.850733e+000
7.732347243737371e-005	1.850745e+000
7.755780403261734e-005	1.850758e+000
7.783096491835776e-005	1.850773e+000
7.806482990244275e-005	1.850785e+000
7.834786754709739e-005	1.850796e+000
7.884392881192930e-005	1.850808e+000
7.930214078594327e-005	1.850814e+000
7.980225675728540e-005	1.850817e+000
8.146005465641052e-005	1.850821e+000
8.222144959228313e-005	1.850822e+000
8.374423946402836e-005	1.850823e+000
8.568414238324003e-005	1.850823e+000
8.808764055267258e-005	1.850823e+000
9.208764055267258e-005	1.850821e+000
9.283124953800118e-005	1.850821e+000
9.318460559379696e-005	1.850976e+000
9.325721986324268e-005	1.851172e+000
9.330919341543541e-005	1.851352e+000
9.331898020538325e-005	1.851345e+000
9.332710574321915e-005	1.851313e+000
9.333739445558573e-005	1.851271e+000
9.335477304877327e-005	1.851198e+000
9.337368917336976e-005	1.851120e+000
9.338980454095230e-005	1.851056e+000
9.340585978719308e-005	1.850999e+000
9.346144417421761e-005	1.850869e+000
9.349485443657478e-005	1.850830e+000
9.355136080449476e-005	1.850804e+000
9.359556384258413e-005	1.850803e+000
9.366764682873128e-005	1.850815e+000
9.397599101984498e-005	1.850828e+000
9.509440317374811e-005	1.850825e+000
9.587048032156424e-005	1.850824e+000
9.742263461719648e-005	1.850822e+000
1.005269432084610e-004	1.850818e+000
1.045269432084610e-004	1.850815e+000
1.085269432084610e-004	1.850813e+000
1.125269432084610e-004	1.850812e+000
1.165269432084610e-004	1.850811e+000
1.205269432084610e-004	1.850812e+000
1.223241297934723e-004	1.850812e+000
1.241366791372808e-004	1.850812e+000
1.261788536580683e-004	1.850813e+000
1.284188721625279e-004	1.850814e+000
1.320505299495524e-004	1.850815e+000
1.360505299495524e-004	1.850817e+000
1.400505299495524e-004	1.850819e+000
1.439371395920382e-004	1.850821e+000
1.479371395920382e-004	1.850824e+000
1.519371395920382e-004	1.850826e+000
1.559371395920382e-004	1.850828e+000
1.571276915560431e-004	1.850828e+000
1.577584566540258e-004	1.850829e+000
1.585093609062921e-004	1.850829e+000
1.588411679206869e-004	1.850829e+000
1.589099236247443e-004	1.850832e+000
1.589532861250902e-004	1.850837e+000
1.589833965088214e-004	1.850846e+000
1.590142735112308e-004	1.850858e+000
1.590892527516321e-004	1.850883e+000
1.591815541030722e-004	1.850891e+000
1.592676644475661e-004	1.850890e+000
1.593838657775229e-004	1.850886e+000
1.594445828816540e-004	1.850884e+000
1.595480112140790e-004	1.850881e+000
1.596893138853065e-004	1.850876e+000
1.598495046200893e-004	1.850872e+000
1.600576031345677e-004	1.850865e+000
1.601666001173649e-004	1.850862e+000
1.603001211189397e-004	1.850859e+000
1.605671631220893e-004	1.850853e+000
1.609482159619593e-004	1.850847e+000
1.613891458465489e-004	1.850843e+000
1.618154879071653e-004	1.850841e+000
1.623018136205878e-004	1.850839e+000
1.629138422463592e-004	1.850838e+000
1.647479182063594e-004	1.850836e+000
1.663242860940827e-004	1.850836e+000
1.681975717360066e-004	1.850836e+000
1.710427225981282e-004	1.850836e+000
1.729814016302402e-004	1.850834e+000
1.738752696965792e-004	1.850829e+000
1.750309969703819e-004	1.850811e+000
1.755079607588870e-004	1.850793e+000
1.759611121330345e-004	1.850768e+000
1.765001725402624e-004	1.850740e+000
1.768212981811505e-004	1.850732e+000
1.770827052650525e-004	1.850737e+000
1.772840665599929e-004	1.850745e+000
1.775029114269303e-004	1.850756e+000
1.778271765740310e-004	1.850775e+000
1.781017449329478e-004	1.850788e+000
1.784006461017446e-004	1.850799e+000
1.789984484393382e-004	1.850812e+000
1.794430429262451e-004	1.850817e+000
1.803502298573204e-004	1.850821e+000
1.819224905934648e-004	1.850823e+000
1.831677839732867e-004	1.850824e+000
1.844271852285919e-004	1.850825e+000
1.859360762720316e-004	1.850825e+000
1.881961607533584e-004	1.850824e+000
1.921961607533584e-004	1.850823e+000
1.931923828374896e-004	1.850823e+000
1.932143718748735e-004	1.850846e+000
1.932240977472636e-004	1.850905e+000
1.932278178168204e-004	1.850960e+000
1.932315405397065e-004	1.851033e+000
1.932352939392733e-004	1.851104e+000
1.932390799000777e-004	1.851165e+000
1.932432182335110e-004	1.851220e+000
1.932487251731603e-004	1.851278e+000
1.932551944330391e-004	1.851328e+000
1.932628762721415e-004	1.851369e+000
1.932707381692411e-004	1.851394e+000
1.932799782562565e-004	1.851405e+000
1.932900755156700e-004	1.851402e+000
1.933023255909151e-004	1.851380e+000
1.933163197207719e-004	1.851337e+000
1.933329917681766e-004	1.851272e+000
1.933505895591017e-004	1.851195e+000
1.933669415893960e-004	1.851124e+000
1.933848693618530e-004	1.851053e+000
1.934026956901194e-004	1.850993e+000
1.934452845136736e-004	1.850889e+000
1.934899949238419e-004	1.850829e+000
1.935385633684112e-004	1.850805e+000
1.935793403703626e-004	1.850803e+000
1.936576872178683e-004	1.850816e+000
1.940045745108648e-004	1.850829e+000
1.956167989476196e-004	1.850826e+000
1.966136558053492e-004	1.850824e+000
1.986073695208082e-004	1.850822e+000
2.025947969517264e-004	1.850818e+000
2.065947969517264e-004	1.850816e+000
2.105947969517264e-004	1.850814e+000
2.145947969517264e-004	1.850813e+000
2.185947969517264e-004	1.850813e+000
2.216002848348521e-004	1.850813e+000
2.232386242463408e-004	1.850814e+000
2.249070647090264e-004	1.850814e+000
2.264654573426622e-004	1.850814e+000
2.288849308067941e-004	1.850815e+000
2.325357542354225e-004	1.850817e+000
2.365357542354225e-004	1.850819e+000
2.405357542354225e-004	1.850821e+000
2.441263193049992e-004	1.850823e+000
2.477903833858525e-004	1.850825e+000
2.517903833858525e-004	1.850827e+000
2.557903833858525e-004	1.850829e+000
2.570359619102409e-004	1.850830e+000
2.576905304325992e-004	1.850830e+000
2.584323564609616e-004	1.850831e+000
2.588425272112905e-004	1.850831e+000
2.589194900441043e-004	1.850835e+000
2.589649776780299e-004	1.850842e+000
2.589952595300677e-004	1.850852e+000
2.590355070328882e-004	1.850868e+000
2.591478515307317e-004	1.850891e+000
2.592280273699579e-004	1.850893e+000
2.593386096882794e-004	1.850889e+000
2.594628781698695e-004	1.850885e+000
2.595826257377659e-004	1.850881e+000
2.597035121001270e-004	1.850878e+000
2.598930540535623e-004	1.850872e+000
2.600573831555041e-004	1.850867e+000
2.601760649736925e-004	1.850864e+000
2.603077644690140e-004	1.850860e+000
2.605228100302746e-004	1.850856e+000
2.608322305768308e-004	1.850851e+000
2.612750835973307e-004	1.850846e+000
2.617376376226819e-004	1.850843e+000
2.622769150356203e-004	1.850841e+000
2.627779101024030e-004	1.850839e+000
2.644461216666436e-004	1.850838e+000
2.659256056222302e-004	1.850837e+000
2.674693063969957e-004	1.850837e+000
2.700710276753958e-004	1.850837e+000
2.727635974805496e-004	1.850836e+000
2.738307835311561e-004	1.850832e+000
2.745253299584960e-004	1.850824e+000
2.753209315824355e-004	1.850803e+000
2.757719794814618e-004	1.850781e+000
2.762039200968368e-004	1.850756e+000
2.766570620757651e-004	1.850737e+000
2.769403591267175e-004	1.850735e+000
2.772332451546677e-004	1.850744e+000
2.774577978323483e-004	1.850755e+000
2.777122241814565e-004	1.850770e+000
2.779403701337337e-004	1.850782e+000
2.782267059731762e-004	1.850794e+000
2.787993776520609e-004	1.850810e+000
2.793480523330606e-004	1.850818e+000
2.797075653073022e-004	1.850820e+000
2.811987924715835e-004	1.850824e+000
2.828971565972951e-004	1.850826e+000
2.839930006540223e-004	1.850826e+000
2.851540248844028e-004	1.850827e+000
2.866691741968793e-004	1.850827e+000
2.881009931508005e-004	1.850826e+000
2.898306558458079e-004	1.850826e+000
2.914241856428283e-004	1.850825e+000
2.930852376036866e-004	1.850960e+000
2.933673267852596e-004	1.851074e+000
2.934529971826437e-004	1.851034e+000
2.934880609575382e-004	1.850957e+000
2.935034177732686e-004	1.850919e+000
2.935189136913669e-004	1.850890e+000
2.935330418766206e-004	1.850868e+000
2.935734254173250e-004	1.850828e+000
2.936132639903754e-004	1.850814e+000
2.936632625322123e-004	1.850812e+000
2.937646840944233e-004	1.850823e+000
2.940833939055151e-004	1.850831e+000
2.957001633832083e-004	1.850827e+000
2.967304627061505e-004	1.850826e+000
2.980744293100219e-004	1.850824e+000
3.007623625177647e-004	1.850821e+000
3.039588319372999e-004	1.850819e+000
3.079588319372999e-004	1.850817e+000
3.119588319372999e-004	1.850816e+000
3.159588319372998e-004	1.850815e+000
3.199588319372999e-004	1.850815e+000
3.221125506179305e-004	1.850815e+000
3.238744367941966e-004	1.850815e+000
3.260810596420177e-004	1.850816e+000
3.282597872475924e-004	1.850817e+000
3.317936815568556e-004	1.850818e+000
3.357936815568556e-004	1.850820e+000
3.397936815568556e-004	1.850822e+000
3.433753156018768e-004	1.850824e+000
3.470327259362812e-004	1.850827e+000
3.510327259362812e-004	1.850829e+000
3.550327259362812e-004	1.850831e+000
3.576895114473997e-004	1.850832e+000
3.585304617213046e-004	1.850832e+000
3.588207871329552e-004	1.850833e+000
3.589153909326090e-004	1.850836e+000
3.589584036902884e-004	1.850842e+000
3.589874300737997e-004	1.850851e+000
3.590200895742681e-004	1.850864e+000
3.591444185456900e-004	1.850893e+000
3.592229714319317e-004	1.850894e+000
3.593343978568661e-004	1.850891e+000
3.594565719627691e-004	1.850886e+000
3.595783716985215e-004	1.850883e+000
3.597036045608886e-004	1.850879e+000
3.598904094719913e-004	1.850874e+000
3.600565508150511e-004	1.850869e+000
3.601762859173594e-004	1.850865e+000
3.603085452765780e-004	1.850862e+000
3.605371611243718e-004	1.850857e+000
3.608669629936630e-004	1.850852e+000
3.612987281031789e-004	1.850847e+000
3.617216982510410e-004	1.850844e+000
3.622456444312628e-004	1.850842e+000
3.627584213926738e-004	1.850841e+000
3.643423038575872e-004	1.850840e+000
3.660120566535933e-004	1.850839e+000
3.675254402264775e-004	1.850839e+000
3.699451217427438e-004	1.850839e+000
3.724474237783211e-004	1.850838e+000
3.735114209591684e-004	1.850836e+000
3.744102104156325e-004	1.850828e+000
3.749928745139677e-004	1.850816e+000
3.755133615790249e-004	1.850796e+000
3.760240517704562e-004	1.850768e+000
3.765909216231650e-004	1.850740e+000
3.768737782400291e-004	1.850736e+000
3.772003333235897e-004	1.850745e+000
3.774973836115920e-004	1.850759e+000
3.777949167623183e-004	1.850776e+000
3.780182946930903e-004	1.850788e+000
3.783177789155694e-004	1.850800e+000
3.788067692300319e-004	1.850812e+000
3.793487756092844e-004	1.850819e+000
3.797134348167170e-004	1.850822e+000
3.812979099763701e-004	1.850826e+000
3.832974015662224e-004	1.850827e+000
3.850278482468030e-004	1.850828e+000
3.884352143799839e-004	1.850828e+000
3.923078852945156e-004	1.850826e+000
3.930417650638918e-004	1.850843e+000
3.932401181582314e-004	1.851085e+000
